;id_cliente;nombre;apellidoS   ;FECHA NACIMIENTO;ciudad;fecha_registro  ;ultima_compra
2037;2038.0;Rosa;Ramírez;05/10/1974;Bogotá;31/03/2022;09/04/2022
2038;2039.0;Marta;Gómez;18/09/1963;Medellín;22/03/2022;27/02/2022
2039;2040.0;Rosa;García;28/09/1993;Cali;07/02/2022;08/03/2022
2040;2041.0;Luis;Pérez;23/11/1998;Barranquilla;04/04/2022;23/03/2022
2041;2042.0;Marta;Pérez;24/03/2004;Bogotá;10/03/2022;14/02/2022
2042;2043.0;Ana;Díaz;13/11/1952;Cartagena;12/02/2022;20/03/2022
2043;2044.0;Diego;Pérez;11/09/1982;Cali;08/01/2022;24/02/2022
2044;2045.0;Juan;Díaz;26/10/1970;Barranquilla;13/02/2022;26/01/2022
2045;2046.0;Elena;López;22/07/2003;Bogotá;02/02/2022;22/03/2022
2046;2047.0;Marta;García;22/10/1966;Bogotá;18/01/2022;06/03/2022
2047;2048.0;Juan;Martínez;06/06/1953;Cali;26/03/2022;24/03/2022
2048;2049.0;Rosa;Pérez;04/08/1967;Cali;02/04/2022;04/01/2022
2049;2050.0;Sofía;Díaz;07/04/1987;Medellín;26/03/2022;28/01/2022
2050;2051.0;Luis;Pérez;19/05/1966;Bogotá;01/02/2022;24/02/2022
2051;2052.0;Pedro;Hernández;08/02/1992;Bogotá;04/01/2022;05/03/2022
2052;2053.0;Sofía;Díaz;12/03/2000;Cali;21/03/2022;30/03/2022
2053;2054.0;Elena;Gómez;20/01/1986;Cali;15/03/2022;07/01/2022
2054;2055.0;Carlos;Gómez;28/07/1986;Barranquilla;05/04/2022;16/01/2022
2055;2056.0;Elena;Gómez;02/12/1958;Medellín;16/03/2022;30/01/2022
2056;2057.0;Sofía;Díaz;09/08/1974;Bogotá;29/03/2022;24/01/2022
2057;2058.0;Diego;López;27/10/1976;Barranquilla;21/01/2022;19/01/2022
2058;2059.0;Carlos;Rodríguez;06/07/1979;Medellín;06/01/2022;11/01/2022
2059;2060.0;Marta;García;25/02/1987;Bogotá;31/03/2022;09/01/2022
2060;2061.0;Carlos;Hernández;30/01/1973;Cartagena;13/03/2022;07/04/2022
2061;2062.0;Juan;Ramírez;26/06/1973;Bogotá;10/04/2022;27/03/2022
2062;2063.0;Juan;López;06/04/1960;Barranquilla;28/01/2022;28/03/2022
2063;2064.0;Sofía;Martínez;12/06/1990;Medellín;23/01/2022;02/02/2022
2064;2065.0;Pedro;López;18/04/1972;Bogotá;11/01/2022;01/04/2022
2065;2066.0;Marta;García;07/05/1989;Bogotá;09/04/2022;14/03/2022
2066;2067.0;Rosa;Díaz;21/01/2005;Bogotá;08/02/2022;13/01/2022
2067;2068.0;Carlos;Sánchez;22/03/2003;Bogotá;01/02/2022;14/01/2022
2068;2069.0;Rosa;Ramírez;13/04/1973;Medellín;12/01/2022;09/01/2022
2069;2070.0;Marta;López;17/04/1985;Cali;08/02/2022;19/03/2022
2070;2071.0;Marta;Díaz;14/02/1962;Medellín;25/02/2022;19/02/2022
2071;2072.0;Juan;García;24/01/1987;Barranquilla;27/03/2022;18/02/2022
2072;2073.0;Rosa;Rodríguez;12/02/1980;Medellín;13/02/2022;27/02/2022
2073;2074.0;Marta;Díaz;19/07/1951;Cali;23/01/2022;27/03/2022
2074;2075.0;Rosa;García;09/04/2004;Barranquilla;31/01/2022;18/01/2022
2075;2076.0;Ana;Gómez;13/08/1970;Cali;25/02/2022;19/03/2022
2076;2077.0;Pedro;Ramírez;26/06/1989;Cartagena;18/03/2022;30/03/2022
2077;2078.0;Luis;Díaz;28/03/1973;Cartagena;16/02/2022;11/03/2022
2078;2079.0;Juan;Martínez;29/04/1997;Bogotá;26/03/2022;18/01/2022
2079;2080.0;Pedro;Martínez;16/01/1971;Cartagena;14/02/2022;14/03/2022
2080;2081.0;Sofía;Hernández;16/02/1984;Cali;05/04/2022;08/02/2022
2081;2082.0;Elena;Gómez;05/02/1999;Cali;18/03/2022;25/01/2022
2082;2083.0;Juan;López;31/01/1976;Bogotá;26/01/2022;27/03/2022
2083;2084.0;Rosa;Martínez;06/03/1998;Medellín;18/02/2022;09/04/2022
2084;2085.0;Sofía;Sánchez;22/06/1977;Cali;27/01/2022;16/03/2022
2085;2086.0;Carlos;Martínez;24/01/1979;Barranquilla;10/01/2022;07/02/2022
2086;2087.0;Luis;García;30/09/1983;Bogotá;17/03/2022;20/01/2022
2087;2088.0;Carlos;Rodríguez;21/01/1981;Barranquilla;02/01/2022;07/02/2022
2088;2089.0;Elena;Díaz;27/05/1998;Cali;03/01/2022;13/03/2022
2089;2090.0;Carlos;Martínez;04/09/1961;Cartagena;01/01/2022;03/04/2022
2090;2091.0;Ana;Díaz;06/05/1975;Cartagena;21/03/2022;03/02/2022
2091;2092.0;Luis;Rodríguez;21/10/1963;Cali;13/03/2022;15/02/2022
2092;2093.0;Juan;Sánchez;31/10/1953;Barranquilla;07/01/2022;13/02/2022
2093;2094.0;Marta;García;29/06/1966;Medellín;25/03/2022;23/01/2022
2094;2095.0;Ana;Pérez;22/07/1952;Barranquilla;19/01/2022;24/01/2022
2095;2096.0;Juan;López;08/07/1993;Barranquilla;24/01/2022;06/04/2022
2096;2097.0;Sofía;Díaz;11/12/1977;Bogotá;05/04/2022;22/03/2022
2097;2098.0;Diego;Ramírez;04/08/1983;Bogotá;22/02/2022;10/04/2022
2098;2099.0;Elena;Ramírez;11/03/1970;Bogotá;28/03/2022;24/03/2022
2099;2100.0;Juan;Ramírez;08/06/1994;Cali;20/01/2022;04/03/2022
2100;2101.0;Luis;Martínez;29/06/1963;Cartagena;16/01/2022;20/02/2022
2101;2102.0;Marta;Rodríguez;07/01/1995;Cartagena;11/01/2022;01/01/2022
2102;2103.0;Pedro;Gómez;16/07/1966;Medellín;24/03/2022;10/02/2022
2103;2104.0;Juan;Díaz;25/05/1952;Barranquilla;01/04/2022;31/03/2022
2104;2105.0;Elena;Hernández;10/02/1990;Cali;11/03/2022;01/02/2022
2105;2106.0;Sofía;Ramírez;27/03/1978;Cartagena;20/02/2022;22/01/2022
2106;2107.0;Rosa;Ramírez;15/12/1957;Barranquilla;28/03/2022;13/01/2022
2107;2108.0;Juan;Gómez;22/06/1988;Medellín;26/01/2022;25/03/2022
2108;2109.0;Luis;Pérez;05/06/1977;Bogotá;25/01/2022;06/03/2022
2109;2110.0;Sofía;Díaz;17/01/1985;Barranquilla;26/01/2022;16/02/2022
2110;2111.0;Juan;Ramírez;02/06/1960;Cartagena;15/01/2022;24/01/2022
2111;2112.0;Ana;Gómez;28/01/2002;Barranquilla;06/03/2022;26/02/2022
2112;2113.0;Marta;Sánchez;23/03/1974;Cali;31/01/2022;09/01/2022
2113;2114.0;Pedro;Gómez;04/07/1989;Cartagena;20/02/2022;29/03/2022
2114;2115.0;Marta;López;27/03/2005;Cartagena;02/02/2022;16/01/2022
2115;2116.0;Juan;Martínez;03/11/1954;Cartagena;19/02/2022;03/02/2022
2116;2117.0;Sofía;Gómez;09/02/1952;Bogotá;29/01/2022;17/03/2022
2117;2118.0;Diego;Ramírez;29/01/2005;Barranquilla;21/02/2022;14/03/2022
2118;2119.0;Pedro;Sánchez;15/07/1982;Cartagena;12/01/2022;01/04/2022
2119;2120.0;Luis;García;01/02/1998;Barranquilla;03/04/2022;22/03/2022
2120;2121.0;Marta;Ramírez;20/05/1969;Barranquilla;06/02/2022;07/03/2022
2121;2122.0;Rosa;Díaz;09/12/1955;Barranquilla;14/03/2022;25/02/2022
2122;2123.0;Ana;López;14/12/2005;Bogotá;26/03/2022;02/03/2022
2123;2124.0;Diego;Sánchez;14/05/1967;Cali;09/04/2022;12/03/2022
2124;2125.0;Pedro;Pérez;01/01/1969;Medellín;21/03/2022;06/01/2022
2125;2126.0;Juan;Rodríguez;24/04/1987;Cartagena;08/04/2022;16/03/2022
2126;2127.0;Carlos;García;10/09/1987;Medellín;29/01/2022;06/02/2022
2127;2128.0;Carlos;Hernández;24/05/1954;Cali;15/01/2022;27/02/2022
2128;2129.0;Rosa;Sánchez;17/04/1977;Cali;16/01/2022;14/01/2022
2129;2130.0;Sofía;Pérez;13/04/1962;Medellín;16/03/2022;10/04/2022
2130;2131.0;Juan;Martínez;19/08/1980;Medellín;26/03/2022;11/03/2022
2131;2132.0;Diego;Pérez;29/04/1962;Barranquilla;23/03/2022;01/03/2022
2132;2133.0;Pedro;Pérez;27/10/1968;Bogotá;16/03/2022;26/01/2022
2133;2134.0;Diego;Pérez;24/04/1998;Bogotá;07/01/2022;10/02/2022
2134;2135.0;Rosa;Martínez;02/08/1988;Cali;10/04/2022;08/02/2022
2135;2136.0;Elena;Díaz;21/08/2002;Medellín;04/03/2022;09/01/2022
2136;2137.0;Luis;Hernández;06/09/2002;Barranquilla;05/03/2022;10/01/2022
2137;2138.0;Carlos;Pérez;02/04/1980;Bogotá;03/02/2022;12/03/2022
2138;2139.0;Diego;Pérez;31/12/2000;Bogotá;13/03/2022;30/01/2022
2139;2140.0;Luis;Gómez;16/07/1985;Cartagena;27/01/2022;18/03/2022
2140;2141.0;Pedro;García;11/01/1983;Cali;25/01/2022;08/01/2022
2141;2142.0;Carlos;Hernández;01/08/1990;Cartagena;14/01/2022;04/02/2022
2142;2143.0;Diego;Pérez;05/01/1965;Barranquilla;22/02/2022;07/02/2022
2143;2144.0;Ana;Díaz;20/11/1997;Medellín;10/01/2022;13/02/2022
2144;2145.0;Luis;Martínez;08/07/1961;Cartagena;11/03/2022;21/02/2022
2145;2146.0;Diego;Gómez;19/12/1996;Cali;23/01/2022;24/01/2022
2146;2147.0;Ana;Hernández;27/11/1951;Bogotá;09/03/2022;05/01/2022
2147;2148.0;Pedro;Pérez;13/10/1990;Cartagena;30/01/2022;24/01/2022
2148;2149.0;Sofía;Gómez;01/02/2003;Barranquilla;27/01/2022;26/01/2022
2149;2150.0;Rosa;Pérez;09/08/1990;Cartagena;05/01/2022;20/02/2022
2150;2151.0;Sofía;Hernández;18/05/2003;Cartagena;10/02/2022;16/03/2022
2151;2152.0;Luis;Sánchez;08/08/1971;Cali;21/02/2022;16/01/2022
2152;2153.0;Diego;García;07/09/1962;Cali;24/01/2022;26/01/2022
2153;2154.0;Sofía;Rodríguez;10/02/1955;Cartagena;25/01/2022;07/02/2022
2154;2155.0;Pedro;Sánchez;24/03/1977;Barranquilla;08/02/2022;27/02/2022
2155;2156.0;Juan;Martínez;27/02/1977;Cali;28/01/2022;10/02/2022
2156;2157.0;Luis;García;26/06/1957;Bogotá;05/04/2022;20/03/2022
2157;2158.0;Elena;Díaz;11/11/1962;Medellín;20/02/2022;21/01/2022
2158;2159.0;Carlos;Martínez;19/10/1957;Cali;09/02/2022;12/03/2022
2159;2160.0;Ana;López;10/09/1963;Bogotá;01/03/2022;04/03/2022
2160;2161.0;Pedro;Martínez;10/10/1973;Medellín;09/02/2022;10/03/2022
2161;2162.0;Luis;Rodríguez;17/08/1971;Medellín;01/03/2022;27/03/2022
2162;2163.0;Carlos;García;25/06/1962;Cartagena;20/03/2022;21/03/2022
2163;2164.0;Rosa;Martínez;20/06/1995;Medellín;16/01/2022;26/01/2022
2164;2165.0;Rosa;Rodríguez;20/04/1959;Cali;26/03/2022;18/02/2022
2165;2166.0;Juan;Rodríguez;14/05/1991;Bogotá;07/01/2022;06/01/2022
2166;2167.0;Pedro;Hernández;07/10/1964;Medellín;01/03/2022;16/01/2022
2167;2168.0;Diego;Pérez;31/08/1952;Cartagena;07/03/2022;19/02/2022
2168;2169.0;Pedro;Martínez;08/09/1968;Bogotá;20/03/2022;10/03/2022
2169;2170.0;Ana;López;27/09/1974;Barranquilla;01/01/2022;22/01/2022
2170;2171.0;Marta;Rodríguez;06/12/1954;Cali;11/03/2022;09/02/2022
2171;2172.0;Rosa;García;26/08/1977;Cali;11/02/2022;16/03/2022
2172;2173.0;Elena;Pérez;31/12/1989;Cali;16/02/2022;23/03/2022
2173;2174.0;Elena;Rodríguez;14/09/1967;Medellín;10/03/2022;04/01/2022
2174;2175.0;Ana;Sánchez;02/12/1969;Cali;07/04/2022;06/01/2022
2175;2176.0;Sofía;Rodríguez;22/10/1950;Bogotá;09/01/2022;11/01/2022
2176;2177.0;Rosa;López;13/07/1968;Cali;03/01/2022;02/04/2022
2177;2178.0;Marta;Díaz;04/05/1977;Barranquilla;15/02/2022;09/04/2022
2178;2179.0;Ana;Pérez;06/12/1970;Cartagena;09/03/2022;28/03/2022
2179;2180.0;Diego;Ramírez;10/06/1957;Cali;03/03/2022;10/02/2022
2180;2181.0;Pedro;Pérez;10/06/1984;Cali;07/03/2022;09/03/2022
2181;2182.0;Elena;Sánchez;22/04/1957;Cartagena;21/03/2022;11/01/2022
2182;2183.0;Ana;Hernández;02/12/1985;Bogotá;25/03/2022;24/01/2022
2183;2184.0;Sofía;Hernández;31/10/1996;Cartagena;12/03/2022;04/01/2022
2184;2185.0;Marta;Sánchez;05/08/1962;Medellín;28/02/2022;15/02/2022
2185;2186.0;Marta;García;18/08/1993;Bogotá;19/03/2022;20/02/2022
2186;2187.0;Diego;Hernández;26/04/1961;Barranquilla;20/03/2022;05/03/2022
2187;2188.0;Juan;Martínez;18/03/1951;Barranquilla;20/03/2022;29/03/2022
2188;2189.0;Luis;López;20/06/1971;Bogotá;14/01/2022;14/01/2022
2189;2190.0;Luis;Martínez;07/01/1984;Medellín;26/01/2022;16/01/2022
2190;2191.0;Ana;Sánchez;19/03/1978;Cali;02/03/2022;28/02/2022
2191;2192.0;Elena;Martínez;28/04/1994;Medellín;02/02/2022;05/02/2022
2192;2193.0;Ana;Pérez;21/10/1995;Barranquilla;14/01/2022;02/01/2022
2193;2194.0;Pedro;Gómez;24/08/2003;Bogotá;09/01/2022;18/01/2022
2194;2195.0;Luis;Ramírez;24/03/1980;Cali;28/03/2022;21/03/2022
2195;2196.0;Sofía;López;16/01/1979;Barranquilla;20/01/2022;27/03/2022
2196;2197.0;Carlos;García;23/11/1990;Medellín;07/01/2022;31/03/2022
2197;2198.0;Rosa;López;28/05/1958;Bogotá;27/02/2022;12/03/2022
2198;2199.0;Ana;Díaz;06/03/1982;Cali;14/02/2022;09/04/2022
2199;2200.0;Carlos;Hernández;24/05/1997;Bogotá;06/03/2022;17/03/2022
2200;2201.0;Marta;Ramírez;02/10/1973;Barranquilla;10/01/2022;09/03/2022
2201;2202.0;Ana;Martínez;02/08/1988;Cartagena;03/04/2022;22/02/2022
2202;2203.0;Carlos;García;27/12/1953;Bogotá;13/01/2022;14/02/2022
2203;2204.0;Carlos;Hernández;03/11/1989;Bogotá;22/02/2022;15/03/2022
2204;2205.0;Juan;Sánchez;13/08/1970;Bogotá;29/03/2022;11/02/2022
2205;2206.0;Sofía;Pérez;10/09/1998;Medellín;28/01/2022;31/01/2022
2206;2207.0;Elena;Hernández;22/02/1967;Medellín;16/03/2022;02/02/2022
2207;2208.0;Juan;Rodríguez;31/12/1973;Barranquilla;03/02/2022;12/01/2022
2208;2209.0;Marta;Gómez;06/02/1962;Cali;19/03/2022;01/01/2022
2209;2210.0;Luis;López;04/05/1953;Barranquilla;24/03/2022;20/03/2022
2210;2211.0;Ana;Díaz;15/07/1990;Cali;07/04/2022;12/02/2022
2211;2212.0;Sofía;Martínez;07/05/1970;Bogotá;08/01/2022;25/02/2022
2212;2213.0;Elena;Sánchez;11/12/1980;Cartagena;03/04/2022;20/03/2022
2213;2214.0;Diego;Díaz;12/03/1992;Cartagena;03/04/2022;22/01/2022
2214;2215.0;Juan;Gómez;25/04/1958;Barranquilla;08/04/2022;10/01/2022
2215;2216.0;Juan;Martínez;22/06/1988;Cali;05/03/2022;11/02/2022
2216;2217.0;Marta;Hernández;26/02/1971;Barranquilla;23/03/2022;10/01/2022
2217;2218.0;Juan;López;29/01/1970;Cartagena;03/02/2022;04/02/2022
2218;2219.0;Elena;López;15/11/1990;Cali;17/03/2022;27/02/2022
2219;2220.0;Carlos;Hernández;25/07/1961;Medellín;22/03/2022;29/01/2022
2220;2221.0;Rosa;Pérez;25/03/1964;Cali;18/01/2022;10/01/2022
2221;2222.0;Pedro;Martínez;29/01/1954;Barranquilla;27/01/2022;27/03/2022
2222;2223.0;Ana;Rodríguez;17/09/1952;Cartagena;25/01/2022;01/01/2022
2223;2224.0;Sofía;Gómez;28/11/1970;Cartagena;30/01/2022;16/01/2022
2224;2225.0;Pedro;Rodríguez;04/01/1986;Medellín;23/02/2022;14/01/2022
2225;2226.0;Pedro;Rodríguez;01/12/1982;Cartagena;05/02/2022;26/01/2022
2226;2227.0;Sofía;Pérez;16/06/1967;Cartagena;14/02/2022;02/04/2022
2227;2228.0;Juan;Sánchez;09/10/1983;Cali;12/03/2022;03/01/2022
2228;2229.0;Sofía;Pérez;07/11/1974;Barranquilla;06/01/2022;07/02/2022
2229;2230.0;Elena;Gómez;12/10/1995;Cartagena;06/04/2022;31/01/2022
2230;2231.0;Diego;Gómez;25/04/1958;Medellín;20/03/2022;02/03/2022
2231;2232.0;Luis;Díaz;04/01/1994;Medellín;14/03/2022;24/01/2022
2232;2233.0;Pedro;Pérez;30/01/1965;Cali;09/03/2022;18/02/2022
2233;2234.0;Sofía;Pérez;08/06/1967;Barranquilla;09/02/2022;30/03/2022
2234;2235.0;Ana;López;03/05/1985;Bogotá;28/01/2022;15/03/2022
2235;2236.0;Diego;López;05/05/1964;Cali;23/03/2022;25/02/2022
2236;2237.0;Juan;Ramírez;28/09/2004;Bogotá;01/04/2022;02/04/2022
2237;2238.0;Elena;Díaz;27/02/1966;Cartagena;10/04/2022;29/03/2022
2238;2239.0;Ana;Díaz;30/06/1985;Cali;04/02/2022;20/02/2022
2239;2240.0;Diego;García;22/09/1975;Barranquilla;01/04/2022;10/04/2022
2240;2241.0;Diego;Hernández;05/02/1975;Medellín;04/02/2022;08/01/2022
2241;2242.0;Rosa;Rodríguez;23/06/1956;Bogotá;08/02/2022;19/02/2022
2242;2243.0;Diego;Díaz;11/06/2003;Medellín;12/03/2022;05/01/2022
2243;2244.0;Pedro;García;26/05/1987;Medellín;24/03/2022;17/02/2022
2244;2245.0;Sofía;Hernández;01/02/1971;Medellín;17/02/2022;03/04/2022
2245;2246.0;Ana;Díaz;30/06/1953;Bogotá;02/02/2022;14/01/2022
2246;2247.0;Carlos;Sánchez;01/08/1958;Barranquilla;01/04/2022;15/03/2022
2247;2248.0;Sofía;López;21/04/1981;Cali;26/03/2022;27/03/2022
2248;2249.0;Carlos;Pérez;11/01/1988;Medellín;31/01/2022;31/03/2022
2249;2250.0;Juan;Sánchez;10/09/1995;Barranquilla;21/03/2022;16/02/2022
2250;2251.0;Carlos;Rodríguez;23/12/1992;Cartagena;24/03/2022;03/02/2022
2251;2252.0;Diego;Pérez;29/06/1966;Bogotá;05/02/2022;05/04/2022
2252;2253.0;Juan;Sánchez;03/07/1986;Bogotá;13/02/2022;14/02/2022
2253;2254.0;Pedro;Gómez;29/01/1986;Barranquilla;03/03/2022;13/03/2022
2254;2255.0;Diego;Díaz;05/11/1952;Barranquilla;25/02/2022;27/02/2022
2255;2256.0;Carlos;Ramírez;27/12/1969;Medellín;07/04/2022;19/03/2022
2256;2257.0;Elena;Díaz;19/03/1978;Cali;15/01/2022;05/02/2022
2257;2258.0;Luis;Sánchez;08/02/1984;Medellín;14/03/2022;09/02/2022
2258;2259.0;Luis;Sánchez;16/04/1990;Cali;27/03/2022;21/03/2022
2259;2260.0;Luis;García;02/06/1976;Medellín;13/03/2022;19/01/2022
2260;2261.0;Sofía;Martínez;21/09/1972;Cartagena;03/04/2022;18/01/2022
2261;2262.0;Juan;Rodríguez;04/02/2004;Cali;18/03/2022;03/03/2022
2262;2263.0;Ana;Rodríguez;01/12/1955;Bogotá;09/03/2022;11/02/2022
2263;2264.0;Pedro;Martínez;19/01/1999;Medellín;19/02/2022;08/03/2022
2264;2265.0;Diego;Ramírez;27/03/1954;Medellín;27/02/2022;23/01/2022
2265;2266.0;Luis;Martínez;18/06/1981;Bogotá;08/01/2022;04/01/2022
2266;2267.0;Luis;Gómez;21/04/1997;Cartagena;14/02/2022;30/01/2022
2267;2268.0;Ana;Hernández;25/08/1979;Cali;08/03/2022;10/02/2022
2268;2269.0;Ana;Martínez;05/02/1983;Medellín;11/01/2022;05/03/2022
2269;2270.0;Juan;Hernández;02/12/1950;Bogotá;05/04/2022;31/03/2022
2270;2271.0;Marta;Hernández;18/02/2001;Cartagena;30/01/2022;08/03/2022
2271;2272.0;Juan;Martínez;22/10/1982;Cali;15/03/2022;11/02/2022
2272;2273.0;Ana;Gómez;20/02/2004;Barranquilla;11/01/2022;09/04/2022
2273;2274.0;Luis;Gómez;01/02/1987;Cali;13/01/2022;17/01/2022
2274;2275.0;Luis;Rodríguez;29/04/1970;Bogotá;21/01/2022;05/03/2022
2275;2276.0;Rosa;Rodríguez;07/08/1968;Medellín;05/01/2022;04/01/2022
2276;2277.0;Carlos;Rodríguez;22/06/1985;Cali;07/03/2022;30/03/2022
2277;2278.0;Carlos;López;03/01/1964;Bogotá;04/01/2022;26/02/2022
2278;2279.0;Juan;Díaz;05/12/1999;Medellín;19/01/2022;20/02/2022
2279;2280.0;Marta;Rodríguez;04/08/1967;Barranquilla;04/01/2022;26/01/2022
2280;2281.0;Luis;Díaz;11/02/1969;Cartagena;02/02/2022;19/02/2022
2281;2282.0;Elena;García;27/09/1998;Medellín;08/04/2022;16/03/2022
2282;2283.0;Diego;Rodríguez;27/07/1967;Cali;01/01/2022;26/02/2022
2283;2284.0;Rosa;Ramírez;09/02/1968;Medellín;04/02/2022;09/01/2022
2284;2285.0;Luis;Pérez;15/01/1952;Cali;08/01/2022;19/02/2022
2285;2286.0;Rosa;Ramírez;18/08/1993;Barranquilla;30/01/2022;15/02/2022
2286;2287.0;Carlos;Sánchez;07/11/1963;Bogotá;13/01/2022;09/02/2022
2287;2288.0;Luis;García;06/12/1981;Medellín;30/03/2022;27/03/2022
2288;2289.0;Carlos;Rodríguez;16/06/1999;Barranquilla;14/01/2022;11/01/2022
2289;2290.0;Juan;Pérez;30/04/1968;Medellín;06/04/2022;21/01/2022
2290;2291.0;Carlos;Martínez;16/05/1981;Bogotá;16/02/2022;15/03/2022
2291;2292.0;Luis;Pérez;18/12/1966;Barranquilla;25/01/2022;28/03/2022
2292;2293.0;Sofía;Rodríguez;13/04/1965;Bogotá;19/01/2022;30/03/2022
2293;2294.0;Elena;Martínez;17/08/1966;Medellín;26/01/2022;14/02/2022
2294;2295.0;Diego;Díaz;04/11/1992;Cali;18/03/2022;08/04/2022
2295;2296.0;Luis;Martínez;09/11/1956;Cartagena;28/03/2022;09/04/2022
2296;2297.0;Sofía;Sánchez;06/01/2000;Cartagena;23/01/2022;25/01/2022
2297;2298.0;Juan;Martínez;29/05/1980;Barranquilla;07/04/2022;07/01/2022
2298;2299.0;Rosa;Ramírez;06/01/1992;Bogotá;24/01/2022;24/01/2022
2299;2300.0;Luis;Gómez;17/02/1960;Bogotá;10/04/2022;20/03/2022
2300;2301.0;Carlos;Ramírez;26/10/1978;Medellín;03/01/2022;26/02/2022
2301;2302.0;Carlos;López;06/01/1992;Cali;16/03/2022;22/01/2022
2302;2303.0;Diego;Martínez;31/12/2005;Cartagena;28/01/2022;29/01/2022
2303;2304.0;Diego;Hernández;11/10/1960;Medellín;21/02/2022;03/02/2022
2304;2305.0;Luis;Sánchez;06/12/1954;Cali;14/02/2022;26/03/2022
2305;2306.0;Ana;Gómez;04/07/1989;Medellín;18/03/2022;13/02/2022
2306;2307.0;Rosa;García;09/02/1968;Bogotá;02/02/2022;29/01/2022
2307;2308.0;Pedro;López;04/11/1957;Barranquilla;14/03/2022;11/03/2022
2308;2309.0;Elena;Díaz;18/10/1981;Medellín;07/02/2022;22/01/2022
2309;2310.0;Diego;Díaz;13/08/2002;Barranquilla;26/02/2022;25/03/2022
2310;2311.0;Marta;Pérez;09/04/1996;Bogotá;03/01/2022;08/04/2022
2311;2312.0;Ana;Martínez;25/12/1971;Medellín;13/02/2022;24/01/2022
2312;2313.0;Diego;Martínez;16/11/2001;Medellín;15/02/2022;20/02/2022
2313;2314.0;Carlos;Gómez;21/02/1956;Barranquilla;16/01/2022;16/03/2022
2314;2315.0;Pedro;Díaz;09/02/1979;Bogotá;23/01/2022;17/02/2022
2315;2316.0;Marta;López;20/05/1950;Cali;16/01/2022;22/02/2022
2316;2317.0;Rosa;Pérez;25/01/1969;Cali;01/01/2022;26/03/2022
2317;2318.0;Ana;Gómez;23/07/1990;Cali;31/01/2022;17/02/2022
2318;2319.0;Marta;Pérez;04/01/2005;Cartagena;02/02/2022;22/01/2022
2319;2320.0;Marta;Sánchez;09/10/1978;Barranquilla;21/03/2022;26/01/2022
2320;2321.0;Luis;Rodríguez;20/04/1983;Cali;05/01/2022;21/02/2022
2321;2322.0;Sofía;Gómez;28/03/1984;Barranquilla;26/01/2022;26/01/2022
2322;2323.0;Ana;Sánchez;08/04/1974;Medellín;02/02/2022;12/03/2022
2323;2324.0;Carlos;Gómez;02/07/1983;Barranquilla;18/01/2022;15/03/2022
2324;2325.0;Pedro;Gómez;24/05/1997;Barranquilla;03/02/2022;25/01/2022
2325;2326.0;Ana;Pérez;14/08/2000;Cartagena;11/03/2022;28/02/2022
2326;2327.0;Ana;Díaz;17/08/1990;Barranquilla;29/01/2022;24/02/2022
2327;2328.0;Marta;Hernández;25/06/2002;Bogotá;09/01/2022;08/04/2022
2328;2329.0;Ana;Sánchez;12/03/1968;Barranquilla;16/02/2022;05/03/2022
2329;2330.0;Luis;Ramírez;08/01/1963;Barranquilla;08/03/2022;19/03/2022
2330;2331.0;Elena;Díaz;14/03/1998;Medellín;24/02/2022;15/01/2022
2331;2332.0;Ana;Sánchez;27/12/1969;Barranquilla;05/03/2022;23/03/2022
2332;2333.0;Rosa;Pérez;27/04/1956;Medellín;20/02/2022;02/04/2022
2333;2334.0;Juan;Pérez;22/08/1957;Medellín;02/03/2022;22/01/2022
2334;2335.0;Elena;Sánchez;17/01/1950;Barranquilla;08/03/2022;09/01/2022
2335;2336.0;Pedro;Díaz;25/01/1993;Cartagena;07/02/2022;07/04/2022
2336;2337.0;Carlos;Ramírez;04/01/1951;Medellín;31/03/2022;07/03/2022
2337;2338.0;Rosa;López;10/05/1979;Cartagena;24/01/2022;24/01/2022
2338;2339.0;Marta;Gómez;15/03/1985;Barranquilla;23/02/2022;27/03/2022
2339;2340.0;Diego;Hernández;01/06/1970;Cartagena;27/03/2022;24/03/2022
2340;2341.0;Pedro;Pérez;05/02/1991;Bogotá;16/03/2022;03/01/2022
2341;2342.0;Diego;Ramírez;27/07/1959;Medellín;18/02/2022;22/01/2022
2342;2343.0;Pedro;Pérez;01/06/1965;Cartagena;18/02/2022;11/01/2022
2343;2344.0;Marta;García;01/06/1997;Bogotá;07/02/2022;30/01/2022
2344;2345.0;Diego;García;08/03/1961;Bogotá;03/02/2022;28/03/2022
2345;2346.0;Luis;Ramírez;20/09/1961;Cartagena;09/03/2022;10/04/2022
2346;2347.0;Diego;Martínez;02/09/1982;Barranquilla;06/02/2022;13/03/2022
2347;2348.0;Luis;Martínez;03/12/1953;Cali;23/03/2022;25/02/2022
2348;2349.0;Juan;Díaz;23/07/1998;Barranquilla;15/02/2022;21/01/2022
2349;2350.0;Marta;Martínez;01/08/1985;Cali;14/03/2022;21/02/2022
2350;2351.0;Juan;Pérez;25/11/1953;Barranquilla;07/01/2022;01/01/2022
2351;2352.0;Carlos;Díaz;29/02/1956;Bogotá;22/01/2022;21/01/2022
2352;2353.0;Rosa;Gómez;02/02/1958;Bogotá;05/04/2022;07/02/2022
2353;2354.0;Ana;Ramírez;29/10/1963;Medellín;28/02/2022;23/02/2022
2354;2355.0;Diego;Hernández;06/11/1971;Cartagena;05/03/2022;06/04/2022
